Date,Close,Open,High,Low,Volume,Chg%,daily_return_pct,market_direction,ma_7,month
2015-10-20,8261.65,8280.3,8294.05,8229.2,159950000000.0,-0.0016,-0.16193255629874947,Down,8191.078571428571,10
2015-10-21,8251.7,8258.35,8294.4,8217.15,149270000000.0,-0.0012,-0.12043599038931152,Down,8206.521428571428,10
2015-10-23,8295.45,8308.25,8328.1,8280.75,156660000000.0,0.0053,0.5301937782517641,Up,8229.914285714285,10
2015-10-26,8260.55,8333.65,8336.3,8252.05,138010000000.0,-0.0042,-0.4207125592945671,Down,8251.721428571427,10
2015-10-27,8232.9,8230.35,8241.95,8217.05,161490000000.0,-0.0033,-0.3347234748291572,Down,8259.35,10
2015-10-28,8171.2,8188.9,8209.1,8131.8,194710000000.0,-0.0075,-0.7494321563483064,Down,8249.785714285714,10
2015-10-29,8111.75,8175.45,8179.6,8098.0,224230000000.0,-0.0073,-0.7275553162326198,Down,8226.457142857142,10
2015-10-30,8065.8,8123.55,8146.1,8044.4,205660000000.0,-0.0057,-0.5664622307147038,Down,8198.478571428572,10
2015-11-02,8050.8,8054.55,8060.7,7995.6,140320000000.0,-0.0019,-0.1859703935133572,Down,8169.778571428572,11
2015-11-03,8060.7,8086.35,8100.35,8031.75,136620000000.0,0.0012,0.12296914592337949,Up,8136.242857142856,11
2015-11-04,8040.2,8104.9,8116.1,8027.3,125940000000.0,-0.0025,-0.25432034438696016,Down,8104.7642857142855,11
2015-11-05,7955.45,8030.35,8031.2,7944.1,136220000000.0,-0.0105,-1.0540782567597828,Down,8065.128571428571,11
2015-11-06,7954.3,7956.55,8002.65,7926.15,226330000000.0,-0.0001,-0.014455499060384014,Down,8034.142857142857,11
2015-11-09,7915.2,7788.25,7937.75,7771.7,218420000000.0,-0.0049,-0.4915580252190632,Down,8006.064285714287,11
2015-11-10,7783.35,7877.6,7885.1,7772.85,170270000000.0,-0.0167,-1.6657822922983567,Down,7965.714285714285,11
2015-11-11,7825.0,7838.8,7847.95,7819.1,223800000000.0,0.0054,0.53511662715926,Up,7933.457142857143,11
2015-11-13,7762.25,7762.45,7775.1,7730.9,165880000000.0,-0.008,-0.8019169329073428,Down,7890.821428571428,11
2015-11-16,7806.6,7732.95,7838.85,7714.15,154140000000.0,0.0057,0.5713549550710129,Up,7857.45,11
2015-11-17,7837.55,7848.75,7860.45,7793.0,149450000000.0,0.004,0.3964594061435234,Up,7840.607142857143,11
2015-11-18,7731.8,7823.15,7843.4,7725.05,148040000000.0,-0.0135,-1.3492736888440882,Down,7808.821428571428,11
2015-11-19,7842.75,7788.5,7854.9,7765.45,136699999999.99998,0.0143,1.4349827983134666,Up,7798.471428571429,11
2015-11-20,7856.55,7841.9,7906.95,7817.8,156610000000.0,0.0018,0.1759586879602093,Up,7808.928571428572,11
2015-11-23,7849.25,7869.5,7877.5,7825.2,130870000000.0,-0.0009,-0.09291610185132582,Down,7812.392857142857,11
2015-11-24,7831.6,7837.0,7870.35,7812.65,134560000000.0,-0.0022,-0.22486224798546894,Down,7822.3,11
2015-11-26,7883.8,7837.15,7897.1,7832.0,226630000000.0,0.0067,0.666530466315951,Up,7833.328571428572,11
2015-11-27,7942.7,7910.6,7959.3,7879.45,154860000000.0,0.0075,0.7471016514878581,Up,7848.349999999999,11
2015-11-30,7935.25,7936.25,7966.0,7922.8,223040000000.0,-0.0009,-0.09379681972124798,Down,7877.414285714285,11
2015-12-01,7954.9,7958.15,7972.15,7934.15,142940000000.0,0.0025,0.24762924923600327,Up,7893.435714285713,12
2015-12-02,7931.35,7976.7,7979.3,7910.8,130210000000.00002,-0.003,-0.2960439477554644,Down,7904.121428571429,12
2015-12-03,7864.15,7902.3,7912.3,7853.3,129630000000.0,-0.0085,-0.8472706411897235,Down,7906.25,12
2015-12-04,7781.9,7817.6,7821.4,7775.7,157230000000.0,-0.0105,-1.0458854421647623,Down,7899.150000000001,12
2015-12-07,7765.4,7816.55,7825.4,7746.05,141890000000.0,-0.0021,-0.21203048098793476,Down,7882.2357142857145,12
2015-12-08,7701.7,7738.5,7771.25,7685.45,139320000000.0,-0.0082,-0.8203054575424251,Down,7847.807142857143,12
2015-12-09,7612.5,7695.5,7702.85,7606.9,144320000000.0,-0.0116,-1.158185855070959,Down,7801.7,12
2015-12-10,7683.3,7643.3,7691.95,7610.0,145250000000.0,0.0093,0.9300492610837541,Up,7762.900000000001,12
2015-12-11,7610.45,7699.6,7703.05,7575.3,173000000000.0,-0.0095,-0.9481602957062796,Down,7717.057142857143,12
2015-12-14,7650.05,7558.2,7663.95,7551.05,153490000000.0,0.0052,0.5203371679729951,Up,7686.471428571429,12
2015-12-15,7700.9,7659.15,7705.0,7625.1,138480000000.0,0.0066,0.6647015378984378,Up,7674.9,12
2015-12-16,7750.9,7725.25,7776.6,7715.75,159150000000.0,0.0065,0.6492747600929771,Up,7672.828571428571,12
2015-12-17,7844.35,7783.05,7852.9,7737.55,181260000000.0,0.0121,1.2056664387361637,Up,7693.207142857143,12
2015-12-18,7761.95,7828.9,7836.15,7753.35,197320000000.0,-0.0105,-1.0504375760898021,Down,7714.557142857143,12
2015-12-21,7834.45,7745.65,7840.75,7733.45,130169999999.99998,0.0093,0.9340436359420057,Up,7736.15,12
2015-12-22,7786.1,7829.4,7846.3,7776.85,129630000000.0,-0.0062,-0.6171460664118,Down,7761.242857142856,12
2015-12-23,7865.95,7830.45,7871.45,7826.1,121480000000.0,0.0103,1.0255455234327693,Up,7792.085714285714,12
2015-12-24,7861.05,7888.75,7888.75,7835.5,96370000000.0,-0.0006,-0.062293810664948435,Down,7814.964285714285,12
2015-12-28,7925.15,7863.2,7937.2,7863.0,126740000000.0,0.0082,0.8154126993213273,Up,7839.857142857143,12
2015-12-29,7928.95,7929.2,7942.15,7902.75,116540000000.0,0.0005,0.04794861926904481,Up,7851.942857142858,12
2015-12-30,7896.25,7938.6,7944.75,7889.85,110150000000.0,-0.0041,-0.4124127406529232,Down,7871.1285714285705,12
2015-12-31,7946.35,7897.8,7955.55,7891.15,155650000000.0,0.0063,0.634478391641613,Up,7887.114285714286,12
2016-01-01,7963.2,7938.45,7972.55,7909.8,64840000000.0,0.0021,0.21204704046511313,Up,7912.414285714286,1
2016-01-04,7791.3,7924.55,7937.55,7781.1,138870000000.0,-0.0216,-2.158679927667262,Down,7901.75,1
2016-01-05,7784.65,7828.4,7831.2,7763.25,149670000000.0,-0.0009,-0.0853516101292584,Down,7890.835714285715,1
2016-01-06,7741.0,7788.05,7800.95,7721.2,151720000000.0,-0.0056,-0.5607188505584615,Down,7864.528571428571,1
2016-01-07,7568.3,7673.35,7674.95,7556.6,194730000000.0,-0.0223,-2.230977909830767,Down,7813.007142857144,1
2016-01-08,7601.35,7611.65,7634.1,7581.05,162350000000.0,0.0044,0.4366898775154393,Up,7770.878571428571,1
2016-01-11,7563.85,7527.45,7605.1,7494.35,194840000000.0,-0.0049,-0.4933334210370566,Down,7716.2357142857145,1
2016-01-12,7510.3,7587.2,7588.3,7487.8,168980000000.0,-0.0071,-0.7079727916338929,Down,7651.535714285715,1
2016-01-13,7562.4,7557.9,7590.95,7425.8,221910000000.0,0.0069,0.6937139661531422,Up,7618.835714285714,1
2016-01-14,7536.8,7467.4,7604.8,7443.8,206990000000.0,-0.0034,-0.33851687295037847,Down,7583.428571428572,1
2016-01-15,7437.8,7561.65,7566.5,7427.3,203640000000.0,-0.0131,-1.3135548243286221,Down,7540.114285714285,1
2016-01-18,7351.0,7420.35,7463.65,7336.4,240800000000.0,-0.0117,-1.1670117507865285,Down,7509.071428571428,1
2016-01-19,7435.1,7381.8,7462.75,7364.15,194070000000.0,0.0114,1.1440620323765582,Up,7485.321428571428,1
2016-01-20,7309.3,7357.0,7470.9,7241.5,232610000000.0,-0.0169,-1.6919745531331132,Down,7448.957142857143,1
2016-01-21,7276.8,7376.65,7398.7,7250.0,248110000000.0,-0.0044,-0.44463902152053203,Down,7415.6,1
2016-01-22,7422.45,7355.7,7433.4,7327.6,236280000000.0,0.02,2.0015666226912865,Up,7395.607142857143,1
2016-01-25,7436.15,7468.75,7487.15,7421.2,168200000000.0,0.0018,0.1845751739654622,Up,7381.228571428571,1
2016-01-27,7437.75,7469.6,7477.9,7419.7,193390000000.0,0.0002,0.021516510559904667,Up,7381.221428571429,1
2016-01-28,7424.65,7426.5,7468.85,7409.6,283040000000.0,-0.0018,-0.17612853349467938,Down,7391.742857142858,1
2016-01-29,7563.55,7413.35,7575.65,7402.8,307930000000.0,0.0187,1.8707952563420616,Up,7410.092857142858,1
2016-02-01,7555.95,7589.5,7600.45,7541.25,206650000000.0,-0.001,-0.10048191656034655,Down,7445.328571428572,2
2016-02-02,7455.55,7566.65,7576.3,7428.05,237340000000.0,-0.0133,-1.328754160628376,Down,7470.864285714285,2
2016-02-03,7361.8,7392.45,7419.4,7350.3,197860000000.0,-0.0126,-1.257452501827494,Down,7462.2,2
2016-02-04,7404.0,7411.45,7457.05,7365.95,229560000000.0,0.0057,0.5732293732511051,Up,7457.607142857143,2
2016-02-05,7489.1,7418.25,7503.15,7406.65,257519999999.99997,0.0115,1.1493787142085488,Up,7464.942857142857,2
2016-02-08,7387.25,7489.7,7512.55,7363.2,176760000000.0,-0.0136,-1.3599764991788166,Down,7459.599999999999,2
2016-02-09,7298.2,7303.95,7323.45,7275.15,218730000000.0,-0.0121,-1.2054553453585637,Down,7421.692857142858,2
2016-02-10,7215.7,7264.3,7271.85,7177.75,254480000000.0,-0.0113,-1.1304157189443997,Down,7373.085714285714,2
2016-02-11,6976.35,7203.6,7208.65,6959.95,301300000000.0,-0.0332,-3.317072494699047,Down,7304.628571428571,2
2016-02-12,6980.95,7023.65,7034.8,6869.0,344210000000.0,0.0007,0.06593705877715461,Up,7250.221428571429,2
2016-02-15,7162.95,7057.35,7182.8,7056.8,365220000000.0,0.0261,2.6070950228836987,Up,7215.785714285715,2
2016-02-16,7048.25,7201.25,7204.65,7037.7,261610000000.0,-0.016,-1.6012955556020891,Down,7152.807142857143,2
2016-02-17,7108.45,7058.85,7123.7,6960.65,268019999999.99997,0.0085,0.8541127230163426,Up,7112.978571428571,2
2016-02-18,7191.75,7177.4,7215.1,7127.85,254330000000.0,0.0117,1.1718447762873785,Up,7097.771428571427,2
2016-02-19,7210.75,7170.55,7226.85,7145.95,198210000000.0,0.0026,0.26419160844022294,Up,7097.064285714286,2
2016-02-22,7234.55,7208.85,7252.4,7200.7,159160000000.0,0.0033,0.33006275352771564,Up,7133.95,2
2016-02-23,7109.55,7240.3,7241.7,7090.7,200400000000.0,-0.0173,-1.7278199749811707,Down,7152.321428571428,2
2016-02-24,7018.7,7075.0,7090.8,7009.75,205900000000.0,-0.0128,-1.2778586549078375,Down,7131.714285714285,2
2016-02-25,6970.6,7029.85,7034.2,6961.4,291930000000.0,-0.0069,-0.6853120948323688,Down,7120.621428571429,2
2016-02-26,7029.75,7039.3,7052.9,6985.1,213140000000.0,0.0085,0.8485639686683921,Up,7109.378571428571,2
2016-02-29,6987.05,7050.45,7094.6,6825.8,487970000000.0,-0.0061,-0.607418471496135,Down,7080.135714285715,2
2016-03-01,7222.3,7038.25,7235.5,7035.1,283560000000.0,0.0337,3.3669431305057174,Up,7081.785714285715,3
2016-03-02,7368.85,7321.7,7380.35,7308.15,348970000000.0,0.0203,2.0291319939631514,Up,7100.971428571429,3
2016-03-03,7475.6,7429.55,7483.95,7406.05,287250000000.0,0.0145,1.448665666962956,Up,7153.2642857142855,3
2016-03-04,7485.35,7505.4,7505.9,7444.1,290440000000.0,0.0013,0.13042431376746322,Up,7219.928571428572,3
2016-03-08,7485.3,7486.4,7527.15,7442.15,264940000000.0,0.0,-0.0006679714375401602,Down,7293.4571428571435,3
2016-03-09,7531.8,7436.1,7539.0,7424.3,252710000000.0,0.0062,0.6212175864694691,Up,7365.178571428572,3
2016-03-10,7486.15,7545.35,7547.1,7447.4,231580000000.0,-0.0061,-0.6060968161661351,Down,7436.478571428571,3
2016-03-11,7510.2,7484.85,7543.95,7460.6,204810000000.0,0.0032,0.32125992666458547,Up,7477.607142857143,3
2016-03-14,7538.75,7542.6,7583.7,7515.05,172070000000.0,0.0038,0.3801496631248291,Up,7501.8785714285705,3
2016-03-15,7460.6,7535.85,7545.2,7452.8,199650000000.0,-0.0104,-1.0366440059691562,Down,7499.7357142857145,3
2016-03-16,7498.75,7457.05,7508.0,7405.15,201430000000.0,0.0051,0.5113529742916123,Up,7501.650000000001,3
2016-03-17,7512.55,7557.4,7585.3,7479.4,247040000000.0,0.0018,0.1840306717786344,Up,7505.5428571428565,3
2016-03-18,7604.35,7534.65,7613.6,7517.9,244730000000.0,0.0122,1.2219552615290397,Up,7515.907142857143,3
2016-03-21,7704.25,7619.2,7713.55,7617.7,202850000000.0,0.0131,1.3137217513659927,Up,7547.064285714287,3
2016-03-22,7714.9,7695.55,7728.2,7643.8,215360000000.0,0.0014,0.13823538955770598,Up,7576.307142857142,3
2016-03-23,7716.5,7717.45,7726.85,7670.6,205800000000.0,0.0002,0.02073908929474122,Up,7601.699999999999,3
2016-03-28,7615.1,7741.0,7749.4,7587.7,249910000000.0,-0.0131,-1.3140672584720958,Down,7623.771428571429,3
2016-03-29,7597.0,7606.55,7652.9,7582.25,223490000000.0,-0.0024,-0.2376856508778613,Down,7637.807142857143,3
2016-03-30,7735.2,7651.1,7741.95,7643.45,239840000000.0,0.0182,1.8191391338686191,Up,7669.614285714286,3
2016-03-31,7738.4,7727.65,7777.6,7702.0,391910000000.0,0.0004,0.04136932464577914,Up,7688.7642857142855,3
2016-04-01,7713.05,7718.05,7740.15,7666.1,189570000000.0,-0.0033,-0.3275870981081286,Down,7690.021428571427,4
2016-04-04,7758.8,7733.15,7764.45,7704.4,160280000000.0,0.0059,0.5931505694893646,Up,7696.292857142857,4
2016-04-05,7603.2,7736.3,7736.3,7588.65,210130000000.0,-0.0201,-2.0054647625921573,Down,7680.107142857143,4
2016-04-06,7614.35,7636.05,7638.65,7591.75,170650000000.0,0.0015,0.14664877946128918,Up,7680.0,4
2016-04-07,7546.45,7630.4,7630.75,7535.85,241680000000.0,-0.0089,-0.8917373117863003,Down,7672.778571428571,4
2016-04-08,7555.2,7542.35,7569.35,7526.7,147820000000.0,0.0012,0.11594855859378139,Up,7647.064285714286,4
2016-04-11,7671.4,7577.8,7678.8,7516.85,185350000000.0,0.0154,1.5380135535789874,Up,7637.492857142856,4
2016-04-12,7708.95,7669.25,7717.4,7663.35,168510000000.0,0.0049,0.4894804077482551,Up,7636.907142857143,4
2016-04-13,7850.45,7777.15,7864.8,7772.2,227220000000.0,0.0184,1.8355288333690156,Up,7650.0,4
2016-04-18,7914.7,7908.15,7920.6,7842.75,190260000000.0,0.0082,0.818424421529973,Up,7694.5,4
2016-04-20,7914.75,7950.05,7950.4,7877.55,211630000000.0,0.0,0.0006317358838714426,Up,7737.414285714285,4
2016-04-21,7912.05,7953.65,7978.45,7884.1,230580000000.0,-0.0003,-0.03411352222116859,Down,7789.642857142857,4
2016-04-22,7899.3,7891.8,7923.35,7873.35,188990000000.0,-0.0016,-0.16114660549415571,Down,7838.800000000001,4
2016-04-25,7855.05,7894.8,7911.0,7827.0,150780000000.0,-0.0056,-0.5601762181459136,Down,7865.035714285715,4
2016-04-26,7962.65,7828.15,7974.5,7822.55,208660000000.0,0.0137,1.3698194155352228,Up,7901.278571428572,4
2016-04-27,7979.9,7942.0,7991.0,7940.55,213170000000.0,0.0022,0.21663642129190475,Up,7919.771428571429,4
2016-04-28,7847.25,7967.4,7992.0,7834.45,301480000000.0,-0.0166,-1.6623015326006518,Down,7910.135714285715,4
2016-04-29,7849.8,7844.25,7889.05,7788.7,251230000000.0,0.0003,0.03249546019306049,Up,7900.857142857143,4
2016-05-02,7805.9,7822.7,7829.8,7777.3,150820000000.0,-0.0056,-0.559249917195348,Down,7885.692857142857,5
2016-05-03,7747.0,7824.8,7890.25,7735.15,192270000000.0,-0.0075,-0.7545574501338637,Down,7863.935714285714,5
2016-05-04,7706.55,7724.15,7749.0,7697.25,205940000000.0,-0.0052,-0.5221376016522505,Down,7842.721428571429,5
2016-05-05,7735.5,7731.0,7777.55,7706.85,190790000000.0,0.0038,0.3756544757381741,Up,7810.271428571429,5
2016-05-06,7733.45,7717.65,7738.9,7678.35,168660000000.0,-0.0003,-0.026501195785666454,Down,7775.064285714286,5
2016-05-09,7866.05,7755.25,7873.65,7753.55,165620000000.0,0.0171,1.7146293051613526,Up,7777.75,5
2016-05-10,7887.8,7873.55,7896.9,7837.7,166960000000.0,0.0028,0.276504726006066,Up,7783.178571428572,5
2016-05-11,7848.85,7804.65,7893.1,7780.9,220710000000.0,-0.0049,-0.4938005527523548,Down,7789.314285714286,5
2016-05-12,7900.4,7871.45,7916.05,7849.65,157440000000.0,0.0066,0.6567841148703124,Up,7811.228571428571,5
2016-05-13,7814.9,7881.0,7881.0,7784.2,185060000000.0,-0.0108,-1.0822236848767153,Down,7826.707142857143,5
2016-05-16,7860.75,7831.2,7873.9,7772.15,211550000000.0,0.0059,0.5866997658319439,Up,7844.599999999999,5
2016-05-17,7890.75,7896.85,7940.1,7879.7,189140000000.0,0.0038,0.3816429729987636,Up,7867.071428571428,5
2016-05-18,7870.15,7846.75,7882.05,7810.75,161170000000.0,-0.0026,-0.261065171244812,Down,7867.657142857142,5
2016-05-19,7783.4,7875.5,7876.2,7766.8,175710000000.0,-0.011,-1.1022661575700643,Down,7852.742857142856,5
2016-05-20,7749.7,7792.2,7812.4,7735.75,161890000000.0,-0.0043,-0.4329727368502123,Down,7838.578571428571,5
2016-05-23,7731.05,7813.95,7820.6,7722.2,177350000000.0,-0.0024,-0.24065447694748832,Down,7814.385714285714,5
2016-05-24,7748.85,7738.05,7761.55,7715.8,151540000000.0,0.0023,0.23024039425434406,Up,7804.95,5
2016-05-25,7934.9,7811.8,7941.2,7809.3,181640000000.0,0.024,2.4010014389231893,Up,7815.542857142857,5
2016-05-26,8069.65,7974.45,8083.0,7948.5,272459999999.99997,0.017,1.698194054115354,Up,7841.099999999999,5
2016-05-27,8156.65,8081.95,8164.2,8077.05,268959999999.99997,0.0108,1.0781136728358787,Up,7882.028571428571,5
2016-05-30,8178.5,8166.5,8200.0,8150.8,255090000000.0,0.0027,0.26787958291700775,Up,7938.471428571429,5
2016-05-31,8160.1,8209.85,8213.6,8134.3,485650000000.0,-0.0022,-0.2249801308308319,Down,7997.099999999999,5
2016-06-01,8179.95,8179.2,8215.35,8171.05,200370000000.0,0.0024,0.24325682283303784,Up,8061.228571428571,6
2016-06-02,8218.95,8156.9,8229.5,8154.75,187320000000.0,0.0048,0.4767755304127874,Up,8128.385714285714,6
2016-06-03,8220.8,8246.2,8262.0,8209.85,390650000000.0,0.0002,0.022508957956901554,Up,8169.228571428573,6
2016-06-06,8201.05,8228.75,8234.7,8186.05,176890000000.0,-0.0024,-0.2402442584663267,Down,8188.0,6
2016-06-07,8266.45,8235.55,8294.95,8216.4,249370000000.0,0.008,0.7974588619749978,Up,8203.685714285715,6
2016-06-08,8273.05,8285.5,8288.9,8252.05,179710000000.0,0.0008,0.0798408022790742,Up,8217.192857142856,6
2016-06-09,8203.6,8273.35,8273.35,8184.6,180290000000.0,-0.0084,-0.839472745843417,Down,8223.407142857142,6
2016-06-10,8170.05,8180.25,8265.6,8162.85,187760000000.0,-0.0041,-0.40896679506557954,Down,8221.992857142857,6
2016-06-13,8110.6,8102.25,8125.25,8063.9,174920000000.0,-0.0073,-0.7276577254729188,Down,8206.514285714286,6
2016-06-14,8108.85,8134.4,8134.95,8069.5,150040000000.0,-0.0002,-0.021576702093561995,Down,8190.521428571429,6
2016-06-15,8206.6,8139.4,8213.2,8123.15,174950000000.0,0.0121,1.2054730325508523,Up,8191.314285714286,6
2016-06-16,8140.75,8180.65,8180.65,8074.45,195030000000.0,-0.008,-0.8024029439719249,Down,8173.357142857143,6
2016-06-17,8170.2,8176.65,8195.25,8135.8,171840000000.0,0.0036,0.3617602800724651,Up,8158.664285714286,6
2016-06-20,8238.5,8115.75,8244.15,8107.35,173750000000.0,0.0084,0.8359648478617476,Up,8163.650000000001,6
2016-06-21,8219.9,8255.4,8257.25,8202.15,141160000000.0,-0.0023,-0.22576925411179616,Down,8170.771428571429,6
2016-06-22,8203.7,8213.65,8238.35,8153.25,140270000000.0,-0.002,-0.19708268957041586,Down,8184.071428571428,6
2016-06-23,8270.45,8201.15,8285.6,8188.3,158850000000.0,0.0081,0.8136572522154717,Up,8207.157142857144,6
2016-06-24,8088.6,8029.1,8100.7,7927.05,306800000000.0,-0.022,-2.198792085073975,Down,8190.3,6
2016-06-27,8094.7,8039.35,8120.65,8039.35,167460000000.0,0.0008,0.07541478129713397,Up,8183.721428571429,6
2016-06-28,8127.85,8096.05,8146.35,8086.85,175720000000.0,0.0041,0.4095272215153267,Up,8177.671428571429,6
2016-06-29,8204.0,8173.1,8212.4,8157.65,151500000000.0,0.0094,0.9369021327903404,Up,8172.742857142856,6
2016-06-30,8287.75,8260.25,8308.15,8242.1,288030000000.0,0.0102,1.0208434909800168,Up,8182.435714285714,6
2016-07-01,8328.35,8313.05,8356.75,8308.65,170580000000.0,0.0049,0.4898796416397788,Up,8200.242857142857,7
2016-07-04,8370.7,8376.75,8398.45,8364.7,158960000000.0,0.0051,0.5085040854430956,Up,8214.564285714285,7
2016-07-05,8335.95,8379.3,8381.45,8319.95,143250000000.0,-0.0042,-0.4151385188813306,Down,8249.9,7
2016-07-07,8337.9,8342.0,8361.95,8317.7,160330000000.0,0.0002,0.023392654706411165,Up,8284.642857142857,7
2016-07-08,8323.2,8350.0,8353.3,8287.55,142160000000.0,-0.0018,-0.1763033857446028,Down,8312.55,7
2016-07-11,8467.9,8413.35,8475.25,8407.05,154400000000.0,0.0174,1.738514033064198,Up,8350.250000000002,7
2016-07-12,8521.05,8502.6,8526.6,8479.2,189340000000.0,0.0063,0.6276644740726756,Up,8383.57857142857,7
2016-07-13,8519.5,8540.45,8550.25,8493.55,201490000000.0,-0.0002,-0.01819024650716594,Down,8410.885714285714,7
2016-07-14,8565.0,8515.75,8571.4,8500.7,158740000000.0,0.0053,0.5340689007570898,Up,8438.642857142857,7
2016-07-15,8541.4,8565.45,8594.8,8510.05,228600000000.0,-0.0028,-0.27553998832458015,Down,8467.992857142857,7
2016-07-18,8508.7,8564.05,8587.1,8494.35,169400000000.0,-0.0038,-0.38284122040882496,Down,8492.392857142857,7
2016-07-19,8528.55,8514.3,8540.05,8476.7,173050000000.0,0.0023,0.23329063194141852,Up,8521.728571428572,7
2016-07-20,8565.85,8515.45,8569.9,8512.55,165350000000.0,0.0044,0.43735453271660507,Up,8535.721428571427,7
2016-07-21,8510.1,8582.7,8585.25,8503.45,154580000000.0,-0.0065,-0.6508402551994252,Down,8534.157142857144,7
2016-07-22,8541.2,8519.65,8548.95,8489.8,147620000000.0,0.0037,0.36544811459324755,Up,8537.257142857143,7
2016-07-25,8635.65,8519.95,8641.15,8517.2,154630000000.0,0.0111,1.105816512902158,Up,8547.35,7
2016-07-26,8590.65,8633.75,8644.9,8577.15,159560000000.0,-0.0052,-0.5210956905386421,Down,8554.385714285714,7
2016-07-27,8615.8,8599.4,8665.0,8572.05,189800000000.0,0.0029,0.29276015202575056,Up,8569.685714285715,7
2016-07-28,8666.3,8636.95,8674.7,8625.25,240720000000.0,0.0059,0.5861324543281032,Up,8589.364285714286,7
2016-07-29,8638.5,8668.3,8670.35,8631.15,161930000000.0,-0.0032,-0.32078280234931755,Down,8599.742857142857,7
2016-08-01,8636.55,8654.3,8711.3,8590.5,194190000000.0,-0.0002,-0.022573363431155347,Down,8617.807142857142,8
2016-08-02,8622.9,8647.45,8687.2,8611.4,174560000000.0,-0.0016,-0.1580492210431217,Down,8629.478571428572,8
2016-08-03,8544.85,8635.2,8635.45,8529.6,168030000000.0,-0.0091,-0.9051479200732793,Down,8616.507142857143,8
2016-08-04,8551.1,8599.95,8601.4,8518.15,169780000000.0,0.0007,0.07314347238394081,Up,8610.857142857141,8
2016-08-05,8683.15,8600.2,8689.4,8590.15,162790000000.0,0.0154,1.544245769550101,Up,8620.478571428572,8
2016-08-08,8711.35,8712.85,8723.5,8697.6,177880000000.0,0.0032,0.3247669336588821,Up,8626.914285714285,8
2016-08-09,8678.25,8727.8,8728.35,8638.2,206260000000.0,-0.0038,-0.37996406986288145,Down,8632.592857142856,8
2016-08-10,8575.3,8686.7,8690.1,8564.6,178960000000.0,-0.0119,-1.1862990810359353,Down,8623.842857142858,8
2016-08-11,8592.15,8572.8,8601.15,8540.05,195120000000.0,0.002,0.19649458327988256,Up,8619.449999999999,8
2016-08-12,8672.15,8605.45,8684.3,8604.45,272010000000.0,0.0093,0.9310824415309282,Up,8637.635714285714,8
2016-08-16,8642.55,8670.25,8682.35,8600.45,231770000000.0,-0.0034,-0.3413225094123229,Down,8650.7,8
2016-08-17,8624.05,8639.8,8667.1,8603.6,179540000000.0,-0.0021,-0.21405719376804688,Down,8642.257142857143,8
2016-08-18,8673.25,8648.85,8690.7,8645.05,169430000000.0,0.0057,0.5704976200277212,Up,8636.814285714285,8
2016-08-19,8666.9,8694.3,8696.6,8647.1,197770000000.0,-0.0007,-0.07321361657971481,Down,8635.192857142856,8
2016-08-22,8629.15,8667.0,8684.85,8614.0,156980000000.0,-0.0044,-0.43556519632164115,Down,8642.885714285714,8
2016-08-23,8632.6,8628.35,8642.15,8580.0,193300000000.0,0.0004,0.039980762879321396,Up,8648.664285714285,8
2016-08-24,8650.3,8648.5,8661.05,8620.9,154170000000.0,0.0021,0.20503672126588324,Up,8645.542857142858,8
2016-08-25,8592.2,8668.85,8683.05,8583.65,219740000000.0,-0.0067,-0.6716530062541026,Down,8638.35,8
2016-08-26,8572.55,8614.35,8622.95,8547.55,152150000000.0,-0.0023,-0.22869579385956795,Down,8630.992857142857,8
2016-08-29,8607.45,8583.75,8622.0,8543.75,133720000000.0,0.0041,0.40711340266317286,Up,8621.592857142858,8
2016-08-30,8744.35,8646.75,8750.6,8642.25,154830000000.0,0.0159,1.590482663274262,Up,8632.657142857142,8
2016-08-31,8786.2,8754.05,8819.2,8754.05,373420000000.0,0.0048,0.4785947497526921,Up,8655.092857142858,8
2016-09-01,8774.65,8793.6,8813.25,8759.95,246340000000.0,-0.0013,-0.13145614713984122,Down,8675.385714285714,9
2016-09-02,8809.65,8796.35,8824.1,8768.2,197380000000.0,0.004,0.3988763084567415,Up,8698.15,9
2016-09-06,8943.0,8852.7,8950.85,8848.45,201620000000.0,0.0151,1.5136810202448503,Up,8748.264285714286,9
2016-09-07,8917.95,8968.7,8968.7,8913.35,299150000000.0,-0.0028,-0.2801073465280024,Down,8797.607142857143,9
2016-09-08,8952.5,8915.5,8960.35,8896.0,223940000000.0,0.0039,0.3874208758739339,Up,8846.9,9
2016-09-09,8866.7,8934.3,8939.15,8858.7,181340000000.0,-0.0096,-0.9583915107511776,Down,8864.378571428571,9
2016-09-12,8715.6,8732.95,8746.95,8699.4,190200000000.0,-0.017,-1.7041289318461272,Down,8854.292857142858,9
2016-09-14,8726.6,8710.65,8739.85,8688.9,189980000000.0,0.0013,0.12621047317453726,Up,8847.428571428572,9
2016-09-15,8742.55,8743.85,8751.95,8704.35,149890000000.0,0.0018,0.18277450553478847,Up,8837.842857142858,9
2016-09-16,8779.85,8780.85,8847.65,8750.5,274040000000.00003,0.0043,0.42664897541335733,Up,8814.535714285714,9
2016-09-19,8808.4,8788.45,8824.3,8774.2,135810000000.0,0.0033,0.3251763982300204,Up,8798.885714285714,9
2016-09-20,8775.9,8816.1,8816.45,8759.3,140720000000.0,-0.0037,-0.3689659870123929,Down,8773.657142857142,9
